email_id,subject,body,label,dataset_id,thread_id,sender_group,timestamp
D2_2231,Urgent notification: Your account requires immediate verification [71],"Dear user, Your online banking account will be suspended within 24 hours unless you verify your credentials here now! (Ref ID: ENR-571)",spam,enron_spam,TH_ENR_111,GRP_ENR_4,2026-01-13T09:01:00+00:00
D2_2232,Buy low price stocks now before explosive growth! [72],Hot stock alert! Company XYZ is set to skyrocket 500% this week. Buy shares now before the press release! (Ref ID: ENR-572),spam,enron_spam,TH_ENR_112,GRP_ENR_1,2026-01-13T13:12:00+00:00
D2_2233,Refinance your home loan with super low rates! [73],Save thousands on your mortgage! Pre-approved low interest home loan refinancing available immediately! Click now! (Ref ID: ENR-573),spam,enron_spam,TH_ENR_113,GRP_ENR_2,2026-01-13T17:23:00+00:00
D2_2234,Pharmacy online mega sale - 80% off prescription drugs! [74],Order top quality prescription medications online without a prescription. Fast worldwide discreet shipping guaranteed! (Ref ID: ENR-574),spam,enron_spam,TH_ENR_114,GRP_ENR_3,2026-01-13T21:34:00+00:00
D2_2235,Earn easy money online working 2 hours a day! [75],"Make $3000 weekly from home! Simple online tasks, zero experience needed. Register now for immediate access! (Ref ID: ENR-575)",spam,enron_spam,TH_ENR_115,GRP_ENR_4,2026-01-14T01:45:00+00:00
D2_2236,Casino bonus $500 free chip no deposit required! [76],"Play online slots and roulette with $500 free bonus cash! Instant payout, 100% secure platform! Claim today! (Ref ID: ENR-576)",spam,enron_spam,TH_ENR_116,GRP_ENR_1,2026-01-14T05:56:00+00:00
D2_2237,"Cheap software licenses: Windows, Office, Photoshop! [77]","Save up to 90% on OEM software downloads! Genuine keys, instant activation download link sent to your inbox! (Ref ID: ENR-577)",spam,enron_spam,TH_ENR_117,GRP_ENR_2,2026-01-14T10:07:00+00:00
D2_2238,Increase your website traffic by 10x guaranteed! [78],Drive millions of real targeted visitors to your site! Proven marketing strategy starting at only $29. Try it now! (Ref ID: ENR-578),spam,enron_spam,TH_ENR_118,GRP_ENR_3,2026-01-14T14:18:00+00:00
D2_2239,Urgent notification: Your account requires immediate verification [79],"Dear user, Your online banking account will be suspended within 24 hours unless you verify your credentials here now! (Ref ID: ENR-579)",spam,enron_spam,TH_ENR_119,GRP_ENR_4,2026-01-14T18:29:00+00:00
D2_2240,Buy low price stocks now before explosive growth! [80],Hot stock alert! Company XYZ is set to skyrocket 500% this week. Buy shares now before the press release! (Ref ID: ENR-580),spam,enron_spam,TH_ENR_100,GRP_ENR_1,2026-01-14T22:40:00+00:00
D2_2241,Refinance your home loan with super low rates! [81],Save thousands on your mortgage! Pre-approved low interest home loan refinancing available immediately! Click now! (Ref ID: ENR-581),spam,enron_spam,TH_ENR_101,GRP_ENR_2,2026-01-15T02:51:00+00:00
D2_2242,Pharmacy online mega sale - 80% off prescription drugs! [82],Order top quality prescription medications online without a prescription. Fast worldwide discreet shipping guaranteed! (Ref ID: ENR-582),spam,enron_spam,TH_ENR_102,GRP_ENR_3,2026-01-15T07:02:00+00:00
D2_2243,Earn easy money online working 2 hours a day! [83],"Make $3000 weekly from home! Simple online tasks, zero experience needed. Register now for immediate access! (Ref ID: ENR-583)",spam,enron_spam,TH_ENR_103,GRP_ENR_4,2026-01-15T11:13:00+00:00
D2_2244,Casino bonus $500 free chip no deposit required! [84],"Play online slots and roulette with $500 free bonus cash! Instant payout, 100% secure platform! Claim today! (Ref ID: ENR-584)",spam,enron_spam,TH_ENR_104,GRP_ENR_1,2026-01-15T15:24:00+00:00
D2_2245,"Cheap software licenses: Windows, Office, Photoshop! [85]","Save up to 90% on OEM software downloads! Genuine keys, instant activation download link sent to your inbox! (Ref ID: ENR-585)",spam,enron_spam,TH_ENR_105,GRP_ENR_2,2026-01-15T19:35:00+00:00
D2_2246,Increase your website traffic by 10x guaranteed! [86],Drive millions of real targeted visitors to your site! Proven marketing strategy starting at only $29. Try it now! (Ref ID: ENR-586),spam,enron_spam,TH_ENR_106,GRP_ENR_3,2026-01-15T23:46:00+00:00
D2_2247,Urgent notification: Your account requires immediate verification [87],"Dear user, Your online banking account will be suspended within 24 hours unless you verify your credentials here now! (Ref ID: ENR-587)",spam,enron_spam,TH_ENR_107,GRP_ENR_4,2026-01-16T03:57:00+00:00
D2_2248,Buy low price stocks now before explosive growth! [88],Hot stock alert! Company XYZ is set to skyrocket 500% this week. Buy shares now before the press release! (Ref ID: ENR-588),spam,enron_spam,TH_ENR_108,GRP_ENR_1,2026-01-16T08:08:00+00:00
D2_2249,Refinance your home loan with super low rates! [89],Save thousands on your mortgage! Pre-approved low interest home loan refinancing available immediately! Click now! (Ref ID: ENR-589),spam,enron_spam,TH_ENR_109,GRP_ENR_2,2026-01-16T12:19:00+00:00
D2_2250,Pharmacy online mega sale - 80% off prescription drugs! [90],Order top quality prescription medications online without a prescription. Fast worldwide discreet shipping guaranteed! (Ref ID: ENR-590),spam,enron_spam,TH_ENR_110,GRP_ENR_3,2026-01-16T16:30:00+00:00
D2_2251,Earn easy money online working 2 hours a day! [91],"Make $3000 weekly from home! Simple online tasks, zero experience needed. Register now for immediate access! (Ref ID: ENR-591)",spam,enron_spam,TH_ENR_111,GRP_ENR_4,2026-01-16T20:41:00+00:00
D2_2252,Casino bonus $500 free chip no deposit required! [92],"Play online slots and roulette with $500 free bonus cash! Instant payout, 100% secure platform! Claim today! (Ref ID: ENR-592)",spam,enron_spam,TH_ENR_112,GRP_ENR_1,2026-01-17T00:52:00+00:00
D2_2253,"Cheap software licenses: Windows, Office, Photoshop! [93]","Save up to 90% on OEM software downloads! Genuine keys, instant activation download link sent to your inbox! (Ref ID: ENR-593)",spam,enron_spam,TH_ENR_113,GRP_ENR_2,2026-01-17T05:03:00+00:00
D2_2254,Increase your website traffic by 10x guaranteed! [94],Drive millions of real targeted visitors to your site! Proven marketing strategy starting at only $29. Try it now! (Ref ID: ENR-594),spam,enron_spam,TH_ENR_114,GRP_ENR_3,2026-01-17T09:14:00+00:00
D2_2255,Urgent notification: Your account requires immediate verification [95],"Dear user, Your online banking account will be suspended within 24 hours unless you verify your credentials here now! (Ref ID: ENR-595)",spam,enron_spam,TH_ENR_115,GRP_ENR_4,2026-01-17T13:25:00+00:00
D2_2256,Buy low price stocks now before explosive growth! [96],Hot stock alert! Company XYZ is set to skyrocket 500% this week. Buy shares now before the press release! (Ref ID: ENR-596),spam,enron_spam,TH_ENR_116,GRP_ENR_1,2026-01-17T17:36:00+00:00
D2_2257,Refinance your home loan with super low rates! [97],Save thousands on your mortgage! Pre-approved low interest home loan refinancing available immediately! Click now! (Ref ID: ENR-597),spam,enron_spam,TH_ENR_117,GRP_ENR_2,2026-01-17T21:47:00+00:00
D2_2258,Pharmacy online mega sale - 80% off prescription drugs! [98],Order top quality prescription medications online without a prescription. Fast worldwide discreet shipping guaranteed! (Ref ID: ENR-598),spam,enron_spam,TH_ENR_118,GRP_ENR_3,2026-01-18T01:58:00+00:00
D2_2259,Earn easy money online working 2 hours a day! [99],"Make $3000 weekly from home! Simple online tasks, zero experience needed. Register now for immediate access! (Ref ID: ENR-599)",spam,enron_spam,TH_ENR_119,GRP_ENR_4,2026-01-18T06:09:00+00:00
D2_2260,Casino bonus $500 free chip no deposit required! [100],"Play online slots and roulette with $500 free bonus cash! Instant payout, 100% secure platform! Claim today! (Ref ID: ENR-600)",spam,enron_spam,TH_ENR_100,GRP_ENR_1,2026-01-18T10:20:00+00:00
D2_2261,"Cheap software licenses: Windows, Office, Photoshop! [101]","Save up to 90% on OEM software downloads! Genuine keys, instant activation download link sent to your inbox! (Ref ID: ENR-601)",spam,enron_spam,TH_ENR_101,GRP_ENR_2,2026-01-18T14:31:00+00:00
D2_2262,Increase your website traffic by 10x guaranteed! [102],Drive millions of real targeted visitors to your site! Proven marketing strategy starting at only $29. Try it now! (Ref ID: ENR-602),spam,enron_spam,TH_ENR_102,GRP_ENR_3,2026-01-18T18:42:00+00:00
D2_2263,Urgent notification: Your account requires immediate verification [103],"Dear user, Your online banking account will be suspended within 24 hours unless you verify your credentials here now! (Ref ID: ENR-603)",spam,enron_spam,TH_ENR_103,GRP_ENR_4,2026-01-18T22:53:00+00:00
D2_2264,Buy low price stocks now before explosive growth! [104],Hot stock alert! Company XYZ is set to skyrocket 500% this week. Buy shares now before the press release! (Ref ID: ENR-604),spam,enron_spam,TH_ENR_104,GRP_ENR_1,2026-01-19T03:04:00+00:00
D2_2265,Refinance your home loan with super low rates! [105],Save thousands on your mortgage! Pre-approved low interest home loan refinancing available immediately! Click now! (Ref ID: ENR-605),spam,enron_spam,TH_ENR_105,GRP_ENR_2,2026-01-19T07:15:00+00:00
D2_2266,Pharmacy online mega sale - 80% off prescription drugs! [106],Order top quality prescription medications online without a prescription. Fast worldwide discreet shipping guaranteed! (Ref ID: ENR-606),spam,enron_spam,TH_ENR_106,GRP_ENR_3,2026-01-19T11:26:00+00:00
D2_2267,Earn easy money online working 2 hours a day! [107],"Make $3000 weekly from home! Simple online tasks, zero experience needed. Register now for immediate access! (Ref ID: ENR-607)",spam,enron_spam,TH_ENR_107,GRP_ENR_4,2026-01-19T15:37:00+00:00
D2_2268,Casino bonus $500 free chip no deposit required! [108],"Play online slots and roulette with $500 free bonus cash! Instant payout, 100% secure platform! Claim today! (Ref ID: ENR-608)",spam,enron_spam,TH_ENR_108,GRP_ENR_1,2026-01-19T19:48:00+00:00
D2_2269,"Cheap software licenses: Windows, Office, Photoshop! [109]","Save up to 90% on OEM software downloads! Genuine keys, instant activation download link sent to your inbox! (Ref ID: ENR-609)",spam,enron_spam,TH_ENR_109,GRP_ENR_2,2026-01-19T23:59:00+00:00
D2_2270,Increase your website traffic by 10x guaranteed! [110],Drive millions of real targeted visitors to your site! Proven marketing strategy starting at only $29. Try it now! (Ref ID: ENR-610),spam,enron_spam,TH_ENR_110,GRP_ENR_3,2026-01-20T04:10:00+00:00
D2_2271,Urgent notification: Your account requires immediate verification [111],"Dear user, Your online banking account will be suspended within 24 hours unless you verify your credentials here now! (Ref ID: ENR-611)",spam,enron_spam,TH_ENR_111,GRP_ENR_4,2026-01-20T08:21:00+00:00
D2_2272,Buy low price stocks now before explosive growth! [112],Hot stock alert! Company XYZ is set to skyrocket 500% this week. Buy shares now before the press release! (Ref ID: ENR-612),spam,enron_spam,TH_ENR_112,GRP_ENR_1,2026-01-20T12:32:00+00:00
D2_2273,Refinance your home loan with super low rates! [113],Save thousands on your mortgage! Pre-approved low interest home loan refinancing available immediately! Click now! (Ref ID: ENR-613),spam,enron_spam,TH_ENR_113,GRP_ENR_2,2026-01-20T16:43:00+00:00
D2_2274,Pharmacy online mega sale - 80% off prescription drugs! [114],Order top quality prescription medications online without a prescription. Fast worldwide discreet shipping guaranteed! (Ref ID: ENR-614),spam,enron_spam,TH_ENR_114,GRP_ENR_3,2026-01-20T20:54:00+00:00
D2_2275,Earn easy money online working 2 hours a day! [115],"Make $3000 weekly from home! Simple online tasks, zero experience needed. Register now for immediate access! (Ref ID: ENR-615)",spam,enron_spam,TH_ENR_115,GRP_ENR_4,2026-01-21T01:05:00+00:00
D2_2276,Casino bonus $500 free chip no deposit required! [116],"Play online slots and roulette with $500 free bonus cash! Instant payout, 100% secure platform! Claim today! (Ref ID: ENR-616)",spam,enron_spam,TH_ENR_116,GRP_ENR_1,2026-01-21T05:16:00+00:00
D2_2277,"Cheap software licenses: Windows, Office, Photoshop! [117]","Save up to 90% on OEM software downloads! Genuine keys, instant activation download link sent to your inbox! (Ref ID: ENR-617)",spam,enron_spam,TH_ENR_117,GRP_ENR_2,2026-01-21T09:27:00+00:00
D2_2278,Increase your website traffic by 10x guaranteed! [118],Drive millions of real targeted visitors to your site! Proven marketing strategy starting at only $29. Try it now! (Ref ID: ENR-618),spam,enron_spam,TH_ENR_118,GRP_ENR_3,2026-01-21T13:38:00+00:00
D2_2279,Urgent notification: Your account requires immediate verification [119],"Dear user, Your online banking account will be suspended within 24 hours unless you verify your credentials here now! (Ref ID: ENR-619)",spam,enron_spam,TH_ENR_119,GRP_ENR_4,2026-01-21T17:49:00+00:00
D2_2280,Buy low price stocks now before explosive growth! [120],Hot stock alert! Company XYZ is set to skyrocket 500% this week. Buy shares now before the press release! (Ref ID: ENR-620),spam,enron_spam,TH_ENR_100,GRP_ENR_1,2026-01-21T22:00:00+00:00
D2_2281,Refinance your home loan with super low rates! [121],Save thousands on your mortgage! Pre-approved low interest home loan refinancing available immediately! Click now! (Ref ID: ENR-621),spam,enron_spam,TH_ENR_101,GRP_ENR_2,2026-01-22T02:11:00+00:00
D2_2282,Pharmacy online mega sale - 80% off prescription drugs! [122],Order top quality prescription medications online without a prescription. Fast worldwide discreet shipping guaranteed! (Ref ID: ENR-622),spam,enron_spam,TH_ENR_102,GRP_ENR_3,2026-01-22T06:22:00+00:00
D2_2283,Earn easy money online working 2 hours a day! [123],"Make $3000 weekly from home! Simple online tasks, zero experience needed. Register now for immediate access! (Ref ID: ENR-623)",spam,enron_spam,TH_ENR_103,GRP_ENR_4,2026-01-22T10:33:00+00:00
D2_2284,Casino bonus $500 free chip no deposit required! [124],"Play online slots and roulette with $500 free bonus cash! Instant payout, 100% secure platform! Claim today! (Ref ID: ENR-624)",spam,enron_spam,TH_ENR_104,GRP_ENR_1,2026-01-22T14:44:00+00:00
D2_2285,"Cheap software licenses: Windows, Office, Photoshop! [125]","Save up to 90% on OEM software downloads! Genuine keys, instant activation download link sent to your inbox! (Ref ID: ENR-625)",spam,enron_spam,TH_ENR_105,GRP_ENR_2,2026-01-22T18:55:00+00:00
D2_2286,Increase your website traffic by 10x guaranteed! [126],Drive millions of real targeted visitors to your site! Proven marketing strategy starting at only $29. Try it now! (Ref ID: ENR-626),spam,enron_spam,TH_ENR_106,GRP_ENR_3,2026-01-22T23:06:00+00:00
D2_2287,Urgent notification: Your account requires immediate verification [127],"Dear user, Your online banking account will be suspended within 24 hours unless you verify your credentials here now! (Ref ID: ENR-627)",spam,enron_spam,TH_ENR_107,GRP_ENR_4,2026-01-23T03:17:00+00:00
D2_2288,Buy low price stocks now before explosive growth! [128],Hot stock alert! Company XYZ is set to skyrocket 500% this week. Buy shares now before the press release! (Ref ID: ENR-628),spam,enron_spam,TH_ENR_108,GRP_ENR_1,2026-01-23T07:28:00+00:00
D2_2289,Refinance your home loan with super low rates! [129],Save thousands on your mortgage! Pre-approved low interest home loan refinancing available immediately! Click now! (Ref ID: ENR-629),spam,enron_spam,TH_ENR_109,GRP_ENR_2,2026-01-23T11:39:00+00:00
D2_2290,Pharmacy online mega sale - 80% off prescription drugs! [130],Order top quality prescription medications online without a prescription. Fast worldwide discreet shipping guaranteed! (Ref ID: ENR-630),spam,enron_spam,TH_ENR_110,GRP_ENR_3,2026-01-23T15:50:00+00:00
D2_2291,Earn easy money online working 2 hours a day! [131],"Make $3000 weekly from home! Simple online tasks, zero experience needed. Register now for immediate access! (Ref ID: ENR-631)",spam,enron_spam,TH_ENR_111,GRP_ENR_4,2026-01-23T20:01:00+00:00
D2_2292,Casino bonus $500 free chip no deposit required! [132],"Play online slots and roulette with $500 free bonus cash! Instant payout, 100% secure platform! Claim today! (Ref ID: ENR-632)",spam,enron_spam,TH_ENR_112,GRP_ENR_1,2026-01-24T00:12:00+00:00
D2_2293,"Cheap software licenses: Windows, Office, Photoshop! [133]","Save up to 90% on OEM software downloads! Genuine keys, instant activation download link sent to your inbox! (Ref ID: ENR-633)",spam,enron_spam,TH_ENR_113,GRP_ENR_2,2026-01-24T04:23:00+00:00
D2_2294,Increase your website traffic by 10x guaranteed! [134],Drive millions of real targeted visitors to your site! Proven marketing strategy starting at only $29. Try it now! (Ref ID: ENR-634),spam,enron_spam,TH_ENR_114,GRP_ENR_3,2026-01-24T08:34:00+00:00
D2_2295,Urgent notification: Your account requires immediate verification [135],"Dear user, Your online banking account will be suspended within 24 hours unless you verify your credentials here now! (Ref ID: ENR-635)",spam,enron_spam,TH_ENR_115,GRP_ENR_4,2026-01-24T12:45:00+00:00
D2_2296,Buy low price stocks now before explosive growth! [136],Hot stock alert! Company XYZ is set to skyrocket 500% this week. Buy shares now before the press release! (Ref ID: ENR-636),spam,enron_spam,TH_ENR_116,GRP_ENR_1,2026-01-24T16:56:00+00:00
D2_2297,Refinance your home loan with super low rates! [137],Save thousands on your mortgage! Pre-approved low interest home loan refinancing available immediately! Click now! (Ref ID: ENR-637),spam,enron_spam,TH_ENR_117,GRP_ENR_2,2026-01-24T21:07:00+00:00
D2_2298,Pharmacy online mega sale - 80% off prescription drugs! [138],Order top quality prescription medications online without a prescription. Fast worldwide discreet shipping guaranteed! (Ref ID: ENR-638),spam,enron_spam,TH_ENR_118,GRP_ENR_3,2026-01-25T01:18:00+00:00
D2_2299,Earn easy money online working 2 hours a day! [139],"Make $3000 weekly from home! Simple online tasks, zero experience needed. Register now for immediate access! (Ref ID: ENR-639)",spam,enron_spam,TH_ENR_119,GRP_ENR_4,2026-01-25T05:29:00+00:00
D2_2300,Casino bonus $500 free chip no deposit required! [140],"Play online slots and roulette with $500 free bonus cash! Instant payout, 100% secure platform! Claim today! (Ref ID: ENR-640)",spam,enron_spam,TH_ENR_100,GRP_ENR_1,2026-01-25T09:40:00+00:00
D2_2301,"Cheap software licenses: Windows, Office, Photoshop! [141]","Save up to 90% on OEM software downloads! Genuine keys, instant activation download link sent to your inbox! (Ref ID: ENR-641)",spam,enron_spam,TH_ENR_101,GRP_ENR_2,2026-01-25T13:51:00+00:00
D2_2302,Increase your website traffic by 10x guaranteed! [142],Drive millions of real targeted visitors to your site! Proven marketing strategy starting at only $29. Try it now! (Ref ID: ENR-642),spam,enron_spam,TH_ENR_102,GRP_ENR_3,2026-01-25T18:02:00+00:00
D2_2303,Urgent notification: Your account requires immediate verification [143],"Dear user, Your online banking account will be suspended within 24 hours unless you verify your credentials here now! (Ref ID: ENR-643)",spam,enron_spam,TH_ENR_103,GRP_ENR_4,2026-01-25T22:13:00+00:00
D2_2304,Buy low price stocks now before explosive growth! [144],Hot stock alert! Company XYZ is set to skyrocket 500% this week. Buy shares now before the press release! (Ref ID: ENR-644),spam,enron_spam,TH_ENR_104,GRP_ENR_1,2026-01-26T02:24:00+00:00
D2_2305,Refinance your home loan with super low rates! [145],Save thousands on your mortgage! Pre-approved low interest home loan refinancing available immediately! Click now! (Ref ID: ENR-645),spam,enron_spam,TH_ENR_105,GRP_ENR_2,2026-01-26T06:35:00+00:00
D2_2306,Pharmacy online mega sale - 80% off prescription drugs! [146],Order top quality prescription medications online without a prescription. Fast worldwide discreet shipping guaranteed! (Ref ID: ENR-646),spam,enron_spam,TH_ENR_106,GRP_ENR_3,2026-01-26T10:46:00+00:00
D2_2307,Earn easy money online working 2 hours a day! [147],"Make $3000 weekly from home! Simple online tasks, zero experience needed. Register now for immediate access! (Ref ID: ENR-647)",spam,enron_spam,TH_ENR_107,GRP_ENR_4,2026-01-26T14:57:00+00:00
D2_2308,Casino bonus $500 free chip no deposit required! [148],"Play online slots and roulette with $500 free bonus cash! Instant payout, 100% secure platform! Claim today! (Ref ID: ENR-648)",spam,enron_spam,TH_ENR_108,GRP_ENR_1,2026-01-26T19:08:00+00:00
D2_2309,"Cheap software licenses: Windows, Office, Photoshop! [149]","Save up to 90% on OEM software downloads! Genuine keys, instant activation download link sent to your inbox! (Ref ID: ENR-649)",spam,enron_spam,TH_ENR_109,GRP_ENR_2,2026-01-26T23:19:00+00:00
D2_2310,Increase your website traffic by 10x guaranteed! [150],Drive millions of real targeted visitors to your site! Proven marketing strategy starting at only $29. Try it now! (Ref ID: ENR-650),spam,enron_spam,TH_ENR_110,GRP_ENR_3,2026-01-27T03:30:00+00:00
D2_2311,Urgent notification: Your account requires immediate verification [151],"Dear user, Your online banking account will be suspended within 24 hours unless you verify your credentials here now! (Ref ID: ENR-651)",spam,enron_spam,TH_ENR_111,GRP_ENR_4,2026-01-27T07:41:00+00:00
D2_2312,Buy low price stocks now before explosive growth! [152],Hot stock alert! Company XYZ is set to skyrocket 500% this week. Buy shares now before the press release! (Ref ID: ENR-652),spam,enron_spam,TH_ENR_112,GRP_ENR_1,2026-01-27T11:52:00+00:00
D2_2313,Refinance your home loan with super low rates! [153],Save thousands on your mortgage! Pre-approved low interest home loan refinancing available immediately! Click now! (Ref ID: ENR-653),spam,enron_spam,TH_ENR_113,GRP_ENR_2,2026-01-27T16:03:00+00:00
D2_2314,Pharmacy online mega sale - 80% off prescription drugs! [154],Order top quality prescription medications online without a prescription. Fast worldwide discreet shipping guaranteed! (Ref ID: ENR-654),spam,enron_spam,TH_ENR_114,GRP_ENR_3,2026-01-27T20:14:00+00:00
D2_2315,Earn easy money online working 2 hours a day! [155],"Make $3000 weekly from home! Simple online tasks, zero experience needed. Register now for immediate access! (Ref ID: ENR-655)",spam,enron_spam,TH_ENR_115,GRP_ENR_4,2026-01-28T00:25:00+00:00
D2_2316,Casino bonus $500 free chip no deposit required! [156],"Play online slots and roulette with $500 free bonus cash! Instant payout, 100% secure platform! Claim today! (Ref ID: ENR-656)",spam,enron_spam,TH_ENR_116,GRP_ENR_1,2026-01-28T04:36:00+00:00
D2_2317,"Cheap software licenses: Windows, Office, Photoshop! [157]","Save up to 90% on OEM software downloads! Genuine keys, instant activation download link sent to your inbox! (Ref ID: ENR-657)",spam,enron_spam,TH_ENR_117,GRP_ENR_2,2026-01-28T08:47:00+00:00
D2_2318,Increase your website traffic by 10x guaranteed! [158],Drive millions of real targeted visitors to your site! Proven marketing strategy starting at only $29. Try it now! (Ref ID: ENR-658),spam,enron_spam,TH_ENR_118,GRP_ENR_3,2026-01-28T12:58:00+00:00
D2_2319,Urgent notification: Your account requires immediate verification [159],"Dear user, Your online banking account will be suspended within 24 hours unless you verify your credentials here now! (Ref ID: ENR-659)",spam,enron_spam,TH_ENR_119,GRP_ENR_4,2026-01-28T17:09:00+00:00
